id,guid,name,katWasSum,latitude,longitude,einsAktiv,einsDeutschlandweit,ort,autoLfNr,refLfNrTraeger,validierung,einsKeineNeuenKlienten,einsGeoeffnetDurchgehend,einsGeoeffnetNachVereinbarung,neueKlientenApi,art,typ,strasse,hausnummer,zusatz,plz,fax,telefon,email,homePage,beschreibung,zielgruppen,oeffnungszeiten,arbeitszeiten,landkreis,kat_Verfuegbarkeit,quelle,modifiedBy,createdBy,Kat_Diagnosen,Kat_Konstellation,Kat_Kosten,Kat_PersonRolle,Kat_Sprache,Kat_Themen,Kat_Was,Kat_WasDetail,Kat_Zielgruppe,Kat_Ort,Öffnungszeiten_Montag,Öffnungszeiten_Dienstag,Öffnungszeiten_Mittwoch,Öffnungszeiten_Donnerstag,Öffnungszeiten_Freitag,Öffnungszeiten_Samstag,Öffnungszeiten_Sonntag,Themen,Kat_Haeufigkeit,Kat_Barriere,Kat_PersonAlter
37,96c025ab-a1b3-48ba-8fd5-5b5eea4f47ce,FREUNDE FÜRS LEBEN e.V.,"Beratung,Selbsthilfe",52.5299985,13.4033148,True,False,Berlin,AT-455,AT-455,updated Kleinigkeiten,False,False,False,,Verlag,,Torstr.,107,,10119,,,,https://www.frnd.de/,,,,,,,,,,,In einer Gruppe,Es entstehen keine Kosten / kostenlos,,Deutsch,Suizid; Psychische Probleme,Beratung; Selbsthilfe,Allgemeine Beratung; Selbsthilfegruppen und -projekte,Betroffene; Angehörige,Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
39,c44911da-840b-48d2-8f59-b64c6c0807bf,BgD Bündnis gegen Depression Fulda,Beratung,50.55301105,9.681147730011226,True,False,Fulda,AT-510,AT-510,updated Kleinigkeiten,False,False,False,,Initiative,,Bahnhofstr.,12,,36037,,0661 9014960,fulda@buendnis-depression.de,https://www.deutsche-depressionshilfe.de/regionale-angebote/fulda/start,,B,,,Landkreis Fulda,,,,,FF10,Nur Du,es entstehen keine Kosten / kostenlos,Beruflich Helfende,Deutsch,Psychische Probleme,Beratung,Allgemeine Beratung,Angehörige; Betroffene; Erwachsene,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Depression,,,
40,683e2cbb-cdcc-47ab-877d-9aef37a4ede2,Psychosoziale Kontakt- und Beratungsstelle (PSKB) Fulda,Beratung,50.54711195,9.674657092651163,True,False,Fulda,AT-513,AT-513,updated mehr,False,False,True,unbekannt,Partner,,Löherstraße,37,,36037,,0661 73023,beratungsstelle@bruecke-fulda.de,https://www.die-bruecke-fulda.de/beratungsstellen.html,,,,,Landkreis Fulda,,,,,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Beratung,Allgemeine Beratung,Betroffene; Angehörige,Vor Ort; Online / Digital / Telefonisch,08:00:00-17:00:00,08:00:00-17:00:00,08:00:00-18:00:00,08:00:00-17:00:00,08:00:00-13:00:00,Geschlossen,Geschlossen,,,,
42,cb7befb3-0a41-4cd8-b8ab-73c8cafa0629,Allgemeine Sozialberatung Bonn,Beratung,50.73049742513407,7.103456733442626,True,False,Bonn,AT-534,F11027,updated mehr,False,False,False,,Partner,,Fritz-Tillmann-Straße,8-12,,53113,,0228-969660,carsten.mueller@caritas-bonn.de,https://www.caritas-bonn.de/hilfen-angebote/allgemeine-sozialberatung/ueberblick/?,,,,,,,,,,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme; Ehe-/Familien-/Lebensberatung,Beratung,Allgemeine Beratung,Betroffene,Online / Digital / Telefonisch; Vor Ort,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
38,a37e7fe3-e84f-4093-a902-b9f2bc372890,"SEKIZ Selbsthilfe-, Kontakt- und Informationszentrum Potsdam","Beratung,Selbsthilfe",52.40021995,13.049667567870603,True,False,Potsdam,AT-457,AT-457,updated Kleinigkeiten,False,False,False,ja,Partner,,Hermann-Elflein-Straße,11,,14467,,0331 62 00 280,hilfe@sekiz.de,www.sekiz.de,,,,,,,,,,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Beratung; Selbsthilfe,Selbsthilfekontakt- und Beratungsstellen,Betroffene; Angehörige,Vor Ort; Online / Digital / Telefonisch,10:00:00-16:00:00,10:00:00-16:00:00,10:00:00-16:00:00,10:00:00-16:00:00,10:00:00-16:00:00,Geschlossen,Geschlossen,Andere Erkrankungen; Psychische Erkrankungen ,,,
43,c2c92224-c21d-4f0a-b09b-4bc45d1b4651,"Psychiatrie, Psychotherapie und Neurologie für Kinder, Jugendliche und Erwachsene Bonn",Psychiatrische Behandlung,50.74699305,7.088272792366125,True,False,Bonn,AT-536,AT-536,updated Kleinigkeiten,False,False,False,,Partner,,Kaiser-Karl-Ring,20,,53111,,0228 551-1,klinik-bonn@lvr.de,https://klinik-bonn.lvr.de/de/nav_main/startseite.html,"Traumaambulanz: Tel. 0228 5513131Psychiatrische Institutsambulanz: Tel. 0228 5512125 Tagesklinik und Instiuttsambulanz für Kinder und Jugendliche: Tel. 0228 5512850","BAH",,,,,,,,Diagnose-übergreifend,In einer Gruppe; Nur Du,durch Krankenkasse (anteilig) möglich,,Deutsch,Depression; Psychische Probleme,Psychiatrische Behandlung,Stationäre und teilstationäre Angebote,Betroffene; Erwachsene; Jugendliche; Kinder,Vor Ort,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Depression; Psychische Erkrankungen ; Psychiatrie,,,Erwachsene
41,76daabcd-d11f-4124-b263-d23a4e4aab25,Beratung und Gespräche Angehörigen-Gespräche Bonn/Rhein-Sieg,Beratung,50.72760005,7.105517196319356,True,False,Bonn,AT-533,AT-533,updated mehr,False,False,False,,Partner,,Kaiserstraße,79,,53113,,0228 - 2891-491,info@hfpk.de,https://www.hfpk.de/angebote.html,,,,,,,,,Merce,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Beratung,Allgemeine Beratung,Angehörige,Vor Ort; Online / Digital / Telefonisch,11:30:00-15:30:00,09:30:00-14:30:00,09:30:00-14:30:00,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
45,6c854c8a-69f4-4e73-b351-ab24841435fd,BgD Essener Bündnis gegen Depression,Beratung,51.43395925,6.9870834629941125,True,False,Essen,AT-568,AT-568,updated Kleinigkeiten,False,False,False,,Sonstig,,Virchowstr.,174,,45147,,15209314347,info@ebgd.de,https://www.ebgd.de/,,"BAH",,,,,,,,FF10,Nur Du,Es entstehen keine Kosten / kostenlos,Beruflich Helfende,Deutsch,Psychische Probleme; Depression,Beratung,Allgemeine Beratung,Angehörige; Betroffene; Erwachsene,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
44,53d5c441-fb2b-47be-8669-872740795388,Psychosomatische Tagesklinik am Hansaring Köln,Psychiatrische Behandlung,50.94738895,6.947298147076223,True,False,Köln,AT-540,AT-540,updated mehr,False,False,False,unbekannt,Partner,,Hansaring,55,,50670,,0221 998010,info@psytk.de,https://psytk.de/angebote/tagesklinik.html,,,,,,,,,,,Nur Du; In einer Gruppe,Durch Krankenkasse (anteilig) möglich,,Deutsch,Psychische Probleme,Psychiatrische Behandlung,Ambulante Angebote; Stationäre und teilstationäre Angebote,Betroffene,Vor Ort,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
46,171d4f47-61b0-4c05-9879-d6617801fbad,Psychologisches Beratungszentrum Haltern am See,Beratung,51.742351299999996,7.187942038205451,True,False,Haltern,AT-576,AT-576,updated Kleinigkeiten,False,False,False,,Partner,,Kirchgasse,1,,45721,,02364 13200,info@pbz-haltern.de,https://www.pbz-haltern.de/,,,"Für Anmeldungen  und Informationen erreichen Sie uns Mo-Do zwischen 11.00 Uhr und 13.00 Uhr.Wir bieten Ihnen zudem dienstags zwischen 16 Uhr und 18 Uhr eine offene Sprechstunde an.",,Kreis Recklinghausen,,,,,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme; Depression; Sexualität,Beratung,Allgemeine Beratung,Betroffene,Vor Ort,11:00:00-13:00:00,11:00:00-13:00:00,11:00:00-13:00:00,11:00:00-13:00:00,Geschlossen,Geschlossen,Geschlossen,,,,
47,bbd154e2-2f70-4ac8-8208-e71d0d0d2b3a,Kontaktstelle für Selbsthilfe Holzminden,Selbsthilfe,51.830525,9.4471371,True,False,Holzminden,AT-633,AT-633,updated mehr,False,False,True,ja,Partner,,Wallstr.,2,,37603 ,,05531 / 9327 25,selbsthilfe.holzminden@paritaetischer.de,https://www.paritaetischer.de/kreisverbaende/holzminden/unsere-angebote/kontaktstelle-fuer-selbsthilfe/,,,,,Landkreis Holzminden,,,,,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe,Selbsthilfekontakt- und Beratungsstellen,Erwachsene; Betroffene; Angehörige,Vor Ort; Online / Digital / Telefonisch,09:00:00-12:00:00,Geschlossen,15:00:00-18:00:00,09:00:00-12:00:00,Geschlossen,Geschlossen,Geschlossen,,,,
50,5439ea50-3307-4a72-a8b1-a727351516e1,Bayerischer Landesverband Psychiatrie-Erfahrener Augsburg,"Beratung,Selbsthilfe",48.37959335,10.884229176648304,True,False,Augsburg,AT-656,AT-656,updated Kleinigkeiten,False,False,False,,Partner,,Glückstraße,2,,86153,,(0821) 450 478 63,kontakt@baype.info,http://www.psychiatrie-erfahrene-bayern.de,,,,,"",,,,,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Beratung; Selbsthilfe,Allgemeine Beratung; Selbsthilfegruppen und -projekte; Peer-Angebote,Erwachsene; Betroffene,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
48,8dcc1ffd-42f3-4ddd-818c-bf73060f599c,KISS - Kontakt- und Informationsstelle für Selbsthilfegruppen,"Beratung,Selbsthilfe",51.315464399999996,9.494739251343344,True,False,Kassel,AT-642,AT-642,updated mehr,False,False,False,ja,Partner,,Treppenstraße,4,,34117,,0561 81644222,gesundheitsamt@kassel.de,https://www.kassel.de/service/oe/Dezernate_-_DEZ/V_-_Dezernat_V_-_Jugend__Gesundheit__Bildung_und_Chancengleichheit/53_-_Gesundheitsamt_Region_Kassel/53KISS_-_Kontakt-_und_Informationsstelle_fuer_Selbsthilfegruppen/53KISS-Kontakt-und-Informationsstelle-fuer-Selbsthilfegruppen.php,"Die KISS ist zentrale Anlaufstelle für alle Fragen und Anliegen der gesundheitlichen und sozialen Selbsthilfe für Selbsthilfegruppen, Interessierte, professionelle Helfer, Krankenkassen, Behörden, Verbände und Medien. Die KISS bietet kostenlos professionelle Selbsthilfeunterstützung an.",,"",,,,,,,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Beratung; Selbsthilfe,Selbsthilfekontakt- und Beratungsstellen,Betroffene; Angehörige,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Andere Erkrankungen; Psychische Erkrankungen ,,,
49,fbb96b53-528a-4b15-9297-1583fe892369,BgD Saarländisches Bündnis gegen Depression Saarbrücken,Beratung,49.2366928,6.994815753655041,True,False,Saarbrücken,AT-652,AT-652,updated Kleinigkeiten,False,False,False,,Sonstig,,Futterstraße,27,,66111,,"0681 403 1067",kontakt@depression-saarland.de,www.depression-saarland.de,,,,,Regionalverband Saarbrücken,,,,,FF10,Nur Du,es entstehen keine Kosten / kostenlos,Beruflich Helfende,Deutsch,Psychische Probleme,Beratung,Allgemeine Beratung,Angehörige; Betroffene; Erwachsene,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
51,0490b57f-d424-49b1-aea8-688a93df82db,SEKIS - Selbsthilfe Kontakt- und Informationsstelle Trier,Selbsthilfe,49.752868899999996,6.648897208931745,True,False,Trier,F06403,F06403,alles uptodate,False,False,True,ja,Partner,,Gartenfeldstraße,22,,54295,,0651-141180,kontakt@sekis-trier.de,https://www.selbsthilfe-rlp.de/sekis-trier,,,,,,,,,,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe,Selbsthilfekontakt- und Beratungsstellen,Betroffene; Angehörige,Vor Ort; Online / Digital / Telefonisch,09:00:00-12:00:00,Geschlossen,14:00:00-16:00:00,09:00:00-12:00:00,09:00:00-12:00:00,Geschlossen,Geschlossen,Andere Erkrankungen; Psychische Erkrankungen ,,,
52,1f446c1e-54db-45b4-8554-1fdacac7d16b,Angehörigen- und Betroffenengruppe psychisch Kranker Karlsruhe,Selbsthilfe,49.008564050000004,8.379663996377008,True,False,Karlsruhe,F07030,F07030,updated Kleinigkeiten,False,False,False,,Partner,,Schillerstraße,33,,76135,,07244 48 02 oder 0721 384 89 550,info@schiller33-ka.de,https://www.schiller33-ka.de/,,,,,,,,,,,In einer Gruppe,Es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe,Selbsthilfegruppen und -projekte,Angehörige; Betroffene; Erwachsene,Vor Ort,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
53,a4b64827-d912-4515-a2c6-6cb1e5570183,Kontakt- und Beratungsstelle Berlin Platane 19,Beratung,52.5135508,13.3028655,True,False,Berlin,F07013,F07013,updated Kleinigkeiten,False,False,False,,Partner,,Gierkezeile,5,,10585,,030/330 065 040,tageszentrum@platane19.de,https://www.platane19.de/kontakt-und-beratungsstelle-treffpunkt-charlottenburg/,,,"Öffnungszeiten Kontakt- und Beratungsstelle (zur Zeit coronabedingt noch leicht abweichend, gern telefonisch nachfragen) Mo: 09.00 – 10.30 Uhr, 16.30 – 18.30 UhrDi:  09.00 – 10.30 Uhr, 14.00 – 16.00 UhrMi: 09.00 – 10.00 Uhr, 17.00 – 19.30 UhrDo: 09.00 – 10.30 Uhr, 14.00 – 16.00 UhrFr: 09.00 – 10.30 Uhr, 14.00 – 16.00 UhrSo: 14.30 – 16.30 Uhr",,,,,,,,Nur Du; In einer Gruppe,Es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Beratung,Allgemeine Beratung,Erwachsene; Betroffene,Vor Ort,10:00:00-13:00:00,10:00:00-13:00:00,10:00:00-13:00:00,10:00:00-13:00:00,10:00:00-13:00:00,Geschlossen,Geschlossen,,,,
54,5fad905c-de01-475a-abfb-ec2b0f75630c,Bundesverband der Angehörigen psychisch Kranker e.V. BApK,"Beratung,Selbsthilfe",50.750349400000005,7.044689705590663,True,False,Bonn,F07105,F07105,updated mehr,False,False,False,,Partner,,Oppelner Str.,130,,53119,0228 71 00 24 29,0228 71 00 24 24,kontakt@bapk.de,https://www.bapk.de/der-bapk/team-geschaeftsstelle.html,,,,,,,,,,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe; Beratung,Selbsthilfegruppen und -projekte; Allgemeine Beratung,Angehörige,Vor Ort; Online / Digital / Telefonisch,10:00:00-12:00:00,10:00:00-12:00:00,10:00:00-12:00:00,10:00:00-12:00:00,10:00:00-12:00:00,Geschlossen,Geschlossen,Andere Erkrankungen; Psychische Erkrankungen ,,,
56,354bd946-8087-46e7-8e24-0b00dce57d27,Beratungsstelle Molbergen,Beratung,52.8582583,7.925573100000001,True,False,Molbergen,F07348,F07348,updated mehr,False,False,False,,Partner,,Cloppenburger Straße,19,,49696,04471- 91 10-34,04475 50 06,sara.wagner@drk-cloppenburg.de,https://www.drk-cloppenburg.de/aktuell/presse-service/meldung/kostenlose-unterstuetzung-in-der-beratungsstelle-molbergen.html,,,,,Landkreis Cloppenburg,,,,,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Beratung,Allgemeine Beratung,Erwachsene; Betroffene,Vor Ort; Online / Digital / Telefonisch,08:30:00-12:00:00,08:30:00-14:00:00,08:30:00-12:00:00,08:30:00-14:00:00,08:30:00-12:00:00,Geschlossen,Geschlossen,,,,
55,4c2e58a3-10c0-4049-9b18-52ba2866a7da,Mental Health Crowd München,"Beratung,Weiterbildung",48.1156393,11.5814803,True,False,München,F07211,F07211,updated mehr,False,False,False,,Sonstig,,Werinherstraße,3,,81541,,08996 208619,info@mentalhealthcrowd.de,https://www.mentalhealthcrowd.de/,"Seit 2015 setzen wir uns für mentale Gesundheit ein.Wir verbinden persönliche Erfahrungen mit fachlicher Kompetenz, Zahlen und Fakten mit praktischen Tipps, Humor und Offenheit mit Professionalität.Ob Schüler:innen oder Universität, Angehörige oder Unternehmen, Einzelpersonen oder Gruppen – wir helfen dabei, Sicherheit im Umgang mit mentaler Gesundheit zu erlangen.",,"Täglich 10 bis 17 Uhr, Dienstag Ruhetag",,,,,,,,In einer Gruppe; Nur Du,,,Deutsch,Psychische Probleme,Beratung; Weiterbildung,Allgemeine Beratung; Psychoedukation,Erwachsene; Betroffene; Angehörige; Beruflich Helfende; Jugendliche,"Vor Ort; Bei Dir (""aufsuchend"")",Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
57,406efd2e-69e3-433b-8437-09321f48fd9a,Kontaktstelle für Selbsthilfe Cloppenburg,Selbsthilfe,52.84597691529089,8.041649619782957,True,False,Cloppenburg,F07351,F07351,updated mehr,False,False,True,ja,Partner,,Altes Stadttor,11,,49661,,04471185872,info@selbsthilfe-cloppenburg.de,https://selbsthilfe-cloppenburg.de/,,,,,Landkreis Cloppenburg,,,,,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe,Selbsthilfekontakt- und Beratungsstellen,Betroffene; Angehörige; Beruflich Helfende,Vor Ort; Online / Digital / Telefonisch,09:00:00-12:00:00,14:30:00-17:30:00,Geschlossen,09:00:00-12:00:00,Geschlossen,Geschlossen,Geschlossen,,,,
58,68526870-9154-47e6-8699-db8d2c0a7df6,"Psychosoziale Beratungsstelle in Familienkrisen für Eltern, Kinder und Jugendliche Freiburg",Beratung,47.9859201,7.8477859880998455,True,False,Freiburg,F07358,F07358,updated Kleinigkeiten,False,False,False,,Partner,,Günterstalstr.,41,,79102,,0761-78761,beratung@psb-freiburg.de,https://www.psb-freiburg.de,,,,,,,,,,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch; Englisch; Spanisch,Ehe-/Familien-/Lebensberatung,Beratung,Allgemeine Beratung,Jugendliche; Kinder; Betroffene; Erwachsene,Vor Ort; Online / Digital / Telefonisch,09:00:00-12:00:00,09:00:00-12:00:00,09:00:00-12:00:00,09:00:00-12:00:00,Geschlossen,Geschlossen,Geschlossen,,,,
59,c3bc69d6-8864-4c51-b61f-8cf1bfd077d2,Wegweiser Psychiatrie Freiburg im Breisgau,Beratung,48.000566449999994,7.8323819880971435,True,False,Freiburg,F07360,F07360,updated Kleinigkeiten,False,False,False,,Partner,,Fehrenbachallee,12,,79106,,0761 201-3588,christine.kubbutat@stadt.freiburg.de,https://www.freiburg.de/pb/229028.html,,,,,,,,,,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Beratung,Allgemeine Beratung,Betroffene; Angehörige; Erwachsene,Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
61,1bc8ebee-748a-47bf-a2e3-29baa9de274f,Kontakt- und Beratungsstelle Selbsthilfe Vechta,"Beratung,Selbsthilfe",52.728431,8.282204675046762,True,False,Vechta,F10213,F10213,updated Kleinigkeiten,False,False,True,ja,Partner,,Neuer Markt,30,,49377 ,,04441/8707-625 /-632,kontaktstelle@lcv-oldenburg.de,https://www.selbsthilfe-landkreis-vechta.de/kontakt-und-beratungsstelle-selbsthilfe/kontakt-und-beratungsstelle-selbsthilfe,,,,,Landkreis Vechta,,,,,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe; Beratung,Selbsthilfekontakt- und Beratungsstellen,Betroffene; Angehörige; Beruflich Helfende,Vor Ort; Online / Digital / Telefonisch,10:00:00-13:00:00,10:00:00-13:00:00,10:00:00-13:00:00,10:00:00-13:00:00,Geschlossen,Geschlossen,Geschlossen,Andere Erkrankungen; Psychische Erkrankungen ,,,
60,692c54de-3906-4dc4-8bc6-c66d425ca392,Münchner Angstselbsthilfe MASH,Selbsthilfe,48.1385187,11.5531653,True,False,München,F10200,F10200,updated Kleinigkeiten,False,False,False,,Partner,,Bayerstr.,77b,,80335,,089 / 51 55 53 - 0,mail@angstselbsthilfe-muenchen.de,www.angstselbsthilfe-muenchen.de,"Die lokale Selbsthilfe-Initiative richtet sich an Menschen, für die Angst zum Problem geworden ist.",,,,,,,,,,In einer Gruppe,Es entstehen keine Kosten / kostenlos,,Deutsch,Angst/Angststörung; Depression,Selbsthilfe,Selbsthilfegruppen und -projekte,Erwachsene; Betroffene,Vor Ort,11:00:00-13:00:00,Geschlossen,Geschlossen,15:00:00-18:00:00,Geschlossen,Geschlossen,Geschlossen,,,,
64,4bcf25e6-d078-42a6-b074-8f35174f8f0e,Sozialpsychiatrischer Dienst Fulda,Beratung,50.551777900000005,9.702425849251384,True,False,Fulda,F10295,F10295,updated Kleinigkeiten,False,False,False,,Sonstig,,Otfrid-von-Weißenburg-Str.,3,,36043,,"0661 6006-6063/ -6059",sozpsychdienst@landkreis-fulda.de,https://www.landkreis-fulda.de/buergerservice/gesundheit/sozialpsychiatrischer-dienst/sozialpsychiatrischer-dienst,,,,,Landkreis Fulda,,,,,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme; Depression; Sucht,Beratung,Sozialpsychiatrische Dienste,Betroffene; Angehörige,"Vor Ort; Bei Dir (""aufsuchend""); Online / Digital / Telefonisch",08:30:00-15:30:00,08:30:00-15:30:00,08:30:00-12:30:00,08:30:00-15:30:00,08:30:00-12:30:00,Geschlossen,Geschlossen,,,,
62,8fbf37c0-b459-4a55-bb5d-4bb5ec586b89,Netzwerk zur Suizidprävention in Thüringen (NeST),"Beratung,Weiterbildung",50.932614099999995,11.58110745864127,True,False,Jena,F10231,F10231,updated Kleinigkeiten,False,False,False,,Partner,,Philosophenweg,3,,07743,,03641 / 9390465,info@nest-thueringen.de,https://www.nest-thueringen.de/startseite/,,,,,,,,,,Diagnose-übergreifend,In einer Gruppe; Nur Du,,,Deutsch,Suizid; Interessensvertretungen; Psychische Probleme,Beratung; Weiterbildung,Allgemeine Beratung,Betroffene; Angehörige; Beruflich Helfende,Vor Ort,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
63,471ff9e2-f79c-4407-9017-b5e77fcd56e7,"Informationsangebote für Angehörige psychisch Kranker, Berlin Wilmersdorf","Beratung,Selbsthilfe,Weiterbildung",52.4873843,13.3158215,True,False,Berlin,F10287,F10287,updated mehr,False,False,False,,Partner,,Mannheimer Str.,32,,10713,,030 863957-01,info@apk-berlin.de,www.apk-berlin.de,"Verschiedene Informationsangebote in Form von Links, Broschüren und Weiterem auf der Webseite des Landesverbandes für Angehörige psychisch erkrankter Menschen Berlin e.V. ","BAH",,,,,,,,,Nur Du; In einer Gruppe,Es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe; Weiterbildung; Beratung,Selbsthilfekontakt- und Beratungsstellen; Psychoedukation; Allgemeine Beratung,Angehörige; Erwachsene,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Andere Erkrankungen; Psychische Erkrankungen ,,Einfache Sprache,
66,30d48e29-efe5-45b2-856c-d7b3c4e4cc8a,Psychologische Beratungsstelle Regensburg,Beratung,49.01641345,12.072876678337021,True,False,Regensburg,F10300,F10300,updated Kleinigkeiten,False,False,False,,Sonstig,,Prüfeninger Straße,53,,93049,,0941 29 77 111,erziehungsberatung@dw-regensburg.de,https://www.diakonie-regensburg.de/beratungen-hilfe/soziale-dienste-und-beratungen/psychologische-beratungsstelle,,,,,,,,,,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme; Ehe-/Familien-/Lebensberatung,Beratung,Allgemeine Beratung,Betroffene; Jugendliche; junge Erwachsene; Erwachsene; Kinder,Vor Ort; Online / Digital / Telefonisch,08:00:00-16:00:00,08:00:00-16:00:00,08:00:00-16:00:00,08:00:00-16:00:00,08:00:00-16:00:00,Geschlossen,Geschlossen,,,,
65,8e7925ca-36a4-4572-b5c4-838c7fc61943,Beratungsstelle für psychische Gesundheit Landsberg,Beratung,48.05304485,10.874384240596498,True,False,Landsberg,F10296,F10296,updated Kleinigkeiten,False,False,False,,Partner,,Lechstraße,2,,86899,,08191 96997-40,spdi@caritas-landsberg.de,https://www.caritas-landsberg.de/spdi/,"Außenstelle Dießen: Fischerei 20, 86911 Dießen; Tel.: 08807 214333-0; E-Mail: spdi-diessen@caritas-landsberg.de","BA",,,Landkreis Landsberg am Lech,,,,,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme; Angst/Angststörung; Depression,Beratung,Sozialpsychiatrische Dienste; Allgemeine Beratung,Erwachsene; Betroffene; Angehörige,"Vor Ort; Bei Dir (""aufsuchend""); Online / Digital / Telefonisch",08:30:00-13:00:00,08:30:00-13:00:00,08:30:00-13:00:00,08:30:00-13:00:00,08:30:00-13:00:00,Geschlossen,Geschlossen,,,,
